graph_type,n,edge,actual_weight,predicted_weight,edge_loss,Layers,sample_number
random,4,"('A0', 'B3')",0.53,0.5870030522346497,0.0032493479640661,3,37
random,4,"('A0', 'B1')",0.6,0.5301926136016846,0.0048730711957637,3,38
random,4,"('A0', 'B2')",0.61,0.5307775735855103,0.0062761928469992,3,38
random,4,"('A0', 'B3')",0.6,0.5133017301559448,0.0075165899939526,3,38
random,4,"('A0', 'B1')",0.67,0.5021411180496216,0.028176604249631,3,39
random,4,"('A0', 'B2')",0.64,0.5304580330848694,0.0119994425156355,3,39
random,4,"('A0', 'B3')",0.63,0.507486879825592,0.0150094646148689,3,39
random,4,"('A0', 'B1')",0.74,0.6824665665626526,0.0033100959630896,3,40
random,4,"('A0', 'B2')",0.76,0.6504914164543152,0.0119921298701822,3,40
random,4,"('A0', 'B3')",0.76,0.6574428081512451,0.0105179775999023,3,40
random,4,"('A0', 'B1')",0.33,0.4062238037586212,0.0058100682594327,3,41
random,4,"('A0', 'B2')",0.37,0.3947449326515198,0.0006123116919282,3,41
random,4,"('A0', 'B3')",0.36,0.4028774201869964,0.0018384731618922,3,41
random,4,"('A0', 'B1')",0.4,0.2776681780815124,0.0149650746538965,3,42
random,4,"('A0', 'B2')",0.42,0.2901986539363861,0.016848389439926,3,42
random,4,"('A0', 'B3')",0.4,0.288131833076477,0.0125144867708291,3,42
random,4,"('A0', 'B1')",0.65,0.448233813047409,0.0407095941973878,3,43
random,4,"('A0', 'B2')",0.64,0.4485983550548553,0.0366345896877072,3,43
random,4,"('A0', 'B3')",0.63,0.4588710069656372,0.0292851322569549,3,43
random,4,"('A0', 'B1')",0.63,0.5882405042648315,0.0017438554840555,3,44
random,4,"('A0', 'B2')",0.54,0.5866289138793945,0.0021742556095719,3,44
random,4,"('A0', 'B3')",0.6,0.5964735746383667,1.24356758311704e-05,3,44
random,4,"('A0', 'B1')",0.44,0.5100982785224915,0.0049137686518167,3,45
random,4,"('A0', 'B2')",0.48,0.5139222741127014,0.0011507206809772,3,45
random,4,"('A0', 'B3')",0.48,0.5116010308265686,0.0009986251493017,3,45
random,4,"('A0', 'B1')",0.47,0.4698376655578613,2.635247110446516e-08,3,46
random,4,"('A0', 'B2')",0.48,0.4811196327209472,1.2535774298158174e-06,3,46
random,4,"('A0', 'B3')",0.54,0.47952800989151,0.0036568615876813,3,46
random,4,"('A0', 'B1')",0.65,0.6046446561813354,0.0020571072129092,3,47
random,4,"('A0', 'B2')",0.59,0.6036421060562134,0.0001861070576489,3,47
random,4,"('A0', 'B3')",0.63,0.6015587449073792,0.0008089049912435,3,47
random,4,"('A0', 'B1')",0.48,0.4484700560569763,0.0009941373650502,3,48
random,4,"('A0', 'B2')",0.48,0.4469974935054779,0.0010891654349209,3,48
random,4,"('A0', 'B3')",0.5,0.4502477943897247,0.0024752819630871,3,48
random,4,"('A0', 'B1')",0.38,0.4832614362239837,0.0106629242110398,3,49
random,4,"('A0', 'B2')",0.34,0.4727659225463867,0.0176267901895931,3,49
random,4,"('A0', 'B3')",0.36,0.4773237109184265,0.0137648531436705,3,49
random,4,"('A0', 'B1')",0.6,0.5921834707260132,6.109812989109251e-05,3,50
random,4,"('A0', 'B2')",0.72,0.5805346965789795,0.0194505708583173,3,50
random,4,"('A0', 'B3')",0.71,0.5815728902816772,0.0164935225106021,3,50
random,4,"('A1', 'B0')",0.49,0.6082400679588318,0.0139807136709091,3,1
random,4,"('A1', 'B2')",0.48,0.6041294932365417,0.0154081310911606,3,1
random,4,"('A1', 'B3')",0.48,0.5879232883453369,0.0116474361672707,3,1
random,4,"('A1', 'B0')",0.44,0.4287180602550506,0.0001272821644086,3,2
random,4,"('A1', 'B2')",0.46,0.4256884455680847,0.0011772827675342,3,2
random,4,"('A1', 'B3')",0.43,0.4447266161441803,0.000216873223058,3,2
random,4,"('A1', 'B0')",0.71,0.4822550415992737,0.0518677660769485,3,3
random,4,"('A1', 'B2')",0.75,0.4710904359817505,0.07779054490085,3,3
random,4,"('A1', 'B3')",0.73,0.4932073950767517,0.0560707377463375,3,3
random,4,"('A1', 'B0')",0.65,0.5222238302230835,0.0163267495628593,3,4
random,4,"('A1', 'B2')",0.68,0.5147721171379089,0.0273002532750889,3,4
random,4,"('A1', 'B3')",0.66,0.499215304851532,0.0258517181939858,3,4
random,4,"('A1', 'B0')",0.35,0.4512236714363098,0.010246231659046,3,5
random,4,"('A1', 'B2')",0.44,0.4464097023010254,4.108428358777016e-05,3,5
random,4,"('A1', 'B3')",0.4,0.4600828886032104,0.0036099535029057,3,5
random,4,"('A1', 'B0')",0.32,0.3686520457267761,0.0023670215534003,3,6
random,4,"('A1', 'B2')",0.32,0.3776763677597046,0.0033265633979526,3,6
random,4,"('A1', 'B3')",0.33,0.370866060256958,0.0016700348809253,3,6
random,4,"('A1', 'B0')",0.48,0.3711043000221252,0.0118582734736713,3,7
random,4,"('A1', 'B2')",0.64,0.3624308109283447,0.0770446547218963,3,7
random,4,"('A1', 'B3')",0.59,0.3700936436653137,0.048358805556398,3,7
random,4,"('A1', 'B0')",0.35,0.3654173016548157,0.0002376931903155,3,8
random,4,"('A1', 'B2')",0.39,0.3551194071769714,0.0012166557556859,3,8
random,4,"('A1', 'B3')",0.38,0.3667556345462799,0.0001754132162716,3,8
random,4,"('A1', 'B0')",0.3,0.3468587100505829,0.0021957387076045,3,9
random,4,"('A1', 'B2')",0.29,0.3342012763023376,0.0019537528267555,3,9
random,4,"('A1', 'B3')",0.3,0.3556849956512451,0.0031008187406791,3,9
random,4,"('A1', 'B0')",0.34,0.530581533908844,0.0363213210670478,3,10
random,4,"('A1', 'B2')",0.46,0.513985276222229,0.0029144100487903,3,10
random,4,"('A1', 'B3')",0.43,0.5143449306488037,0.0071140673261515,3,10
random,4,"('A1', 'B0')",0.5,0.4264925122261047,0.0054033507588293,3,11
random,4,"('A1', 'B2')",0.49,0.4340863227844238,0.0031263392997676,3,11
random,4,"('A1', 'B3')",0.49,0.4232693016529083,0.0044529861018905,3,11
random,4,"('A1', 'B0')",0.39,0.3794291019439697,0.0001117438857109,3,12
random,4,"('A1', 'B2')",0.41,0.377918541431427,0.001029219983887,3,12
random,4,"('A1', 'B3')",0.4,0.3787256479263305,0.0004525980561544,3,12
random,4,"('A1', 'B0')",0.44,0.4389253258705139,1.154924484586677e-06,3,13
random,4,"('A1', 'B2')",0.42,0.4458138942718506,0.0006663571374782,3,13
random,4,"('A1', 'B3')",0.44,0.4475719034671783,5.7333722116267405e-05,3,13
random,4,"('A1', 'B0')",0.33,0.4908882975578308,0.0258850442910571,3,14
random,4,"('A1', 'B2')",0.39,0.5180703997612,0.0164020272949935,3,14
random,4,"('A1', 'B3')",0.37,0.4984553158283233,0.0165007681645543,3,14
random,4,"('A1', 'B0')",0.35,0.4158644676208496,0.0043381280949779,3,15
random,4,"('A1', 'B2')",0.46,0.413798451423645,0.0021345830908532,3,15
random,4,"('A1', 'B3')",0.44,0.4150623381137848,0.0006218869803511,3,15
random,4,"('A1', 'B0')",0.71,0.5275846719741821,0.0332753518987667,3,16
random,4,"('A1', 'B2')",0.68,0.5174471139907837,0.0264234407499252,3,16
random,4,"('A1', 'B3')",0.7,0.5350157022476196,0.027219818504846,3,16
random,4,"('A1', 'B0')",0.35,0.4383826851844787,0.0078114990404186,3,17
random,4,"('A1', 'B2')",0.39,0.4689256548881531,0.0062292589995238,3,17
random,4,"('A1', 'B3')",0.38,0.4506503939628601,0.0049914781671073,3,17
random,4,"('A1', 'B0')",0.37,0.4161123633384704,0.0021263500526591,3,18
random,4,"('A1', 'B2')",0.37,0.4308805465698242,0.0037064409506405,3,18
random,4,"('A1', 'B3')",0.36,0.4235968589782715,0.0040445604719021,3,18
random,4,"('A1', 'B0')",0.32,0.3657900393009186,0.0020967276991796,3,19
random,4,"('A1', 'B2')",0.38,0.377440333366394,6.551893275195676e-06,3,19
random,4,"('A1', 'B3')",0.37,0.3739528059959411,1.5624675241548438e-05,3,19
random,4,"('A1', 'B0')",0.67,0.5502369999885559,0.0143431761717411,3,20
random,4,"('A1', 'B2')",0.67,0.5726820230484009,0.0094707886379519,3,20
random,4,"('A1', 'B3')",0.66,0.5615569353103638,0.0096910369854879,3,20
random,4,"('A1', 'B0')",0.44,0.42501962184906,0.0002244117295451,3,21
random,4,"('A1', 'B2')",0.37,0.4329447150230407,0.0039620371493318,3,21
random,4,"('A1', 'B3')",0.39,0.4260437786579132,0.0012991539799406,3,21
random,4,"('A1', 'B0')",0.84,0.512081503868103,0.1075305401054049,3,22
random,4,"('A1', 'B2')",0.77,0.5165237784385681,0.0642501948970601,3,22
random,4,"('A1', 'B3')",0.8,0.5357628464698792,0.0698212733057006,3,22
random,4,"('A1', 'B0')",0.33,0.3116874694824219,0.0003353487739572,3,23
random,4,"('A1', 'B2')",0.33,0.3069034516811371,0.0005334505442455,3,23
random,4,"('A1', 'B3')",0.33,0.3089891076087951,0.0004414575990747,3,23
random,4,"('A1', 'B0')",0.54,0.579188346862793,0.0015357265298385,3,24
random,4,"('A1', 'B2')",0.53,0.5699489116668701,0.0015959155433673,3,24
random,4,"('A1', 'B3')",0.54,0.564069390296936,0.0005793355492662,3,24
random,4,"('A1', 'B0')",0.55,0.5901727080345154,0.0016138464708264,3,25
random,4,"('A1', 'B2')",0.54,0.6187292337417603,0.0061982922455647,3,25
random,4,"('A1', 'B3')",0.53,0.6071071624755859,0.0059455145050364,3,25
random,4,"('A1', 'B0')",0.41,0.4358195066452026,0.0006666469234016,3,26
random,4,"('A1', 'B2')",0.31,0.4376797080039978,0.0163021078359861,3,26
random,4,"('A1', 'B3')",0.35,0.4354295134544372,0.0072982017690618,3,26
random,4,"('A1', 'B0')",0.54,0.4350396990776062,0.0110166647697194,3,27
random,4,"('A1', 'B2')",0.54,0.4307320117950439,0.0119394932463584,3,27
random,4,"('A1', 'B3')",0.54,0.4383158087730407,0.0103396747454808,3,27
random,4,"('A1', 'B0')",0.68,0.5369986891746521,0.0204493748977677,3,28
random,4,"('A1', 'B2')",0.68,0.5490714907646179,0.0171422745305995,3,28
random,4,"('A1', 'B3')",0.68,0.5489552021026611,0.0171727390559544,3,28
random,4,"('A1', 'B0')",0.64,0.6177393198013306,0.0004955378829074,3,29
random,4,"('A1', 'B2')",0.64,0.6166377663612366,0.0005457939605921,3,29
random,4,"('A1', 'B3')",0.64,0.6220981478691101,0.0003204763097162,3,29
random,4,"('A1', 'B0')",0.53,0.4423493146896362,0.0076826426353764,3,30
random,4,"('A1', 'B2')",0.52,0.4329559803009033,0.0075766613653767,3,30
random,4,"('A1', 'B3')",0.52,0.4469225108623504,0.0053403194186632,3,30
random,4,"('A1', 'B0')",0.59,0.4489578008651733,0.019892901936788,3,31
random,4,"('A1', 'B2')",0.6,0.4603498578071594,0.0195021622144805,3,31
random,4,"('A1', 'B3')",0.6,0.4655000567436218,0.0180902347359689,3,31
random,4,"('A1', 'B0')",0.53,0.4789298772811889,0.0026081574345144,3,32
random,4,"('A1', 'B2')",0.6,0.4790430665016174,0.0146305797613321,3,32
random,4,"('A1', 'B3')",0.56,0.4714483618736267,0.0078413926148641,3,32
random,4,"('A1', 'B0')",0.17,0.2722140848636627,0.010447719144516,3,33
random,4,"('A1', 'B2')",0.16,0.2706678509712219,0.0122473732385885,3,33
random,4,"('A1', 'B3')",0.16,0.2685689628124237,0.0117872196861654,3,33
random,4,"('A1', 'B0')",0.67,0.4465772807598114,0.0499177114726801,3,34
random,4,"('A1', 'B2')",0.56,0.4387064576148987,0.0147121234243263,3,34
random,4,"('A1', 'B3')",0.58,0.4532729983329773,0.0160597329515135,3,34
random,4,"('A1', 'B0')",0.39,0.3828766345977783,5.074233465356902e-05,3,35
random,4,"('A1', 'B2')",0.41,0.362089455127716,0.0022954203099591,3,35
random,4,"('A1', 'B3')",0.4,0.3870295882225036,0.0001682315816778,3,35
random,4,"('A1', 'B0')",0.67,0.5145671963691711,0.0241593564445398,3,36
random,4,"('A1', 'B2')",0.53,0.5346992015838623,2.2082495525773744e-05,3,36
random,4,"('A1', 'B3')",0.58,0.5378126502037048,0.0017797724828349,3,36
random,4,"('A1', 'B0')",0.48,0.3947919607162475,0.0072604099585814,3,37
random,4,"('A1', 'B2')",0.55,0.3978279829025268,0.0231563227875136,3,37
random,4,"('A1', 'B3')",0.53,0.3930338621139526,0.0187597229274197,3,37
random,4,"('A1', 'B0')",0.57,0.4474497437477112,0.0150185653075016,3,38
random,4,"('A1', 'B2')",0.57,0.4538485407829284,0.013491161478255,3,38
random,4,"('A1', 'B3')",0.56,0.4609732627868652,0.0098062946830792,3,38
random,4,"('A1', 'B0')",0.6,0.4041354656219482,0.038362915827131,3,39
random,4,"('A1', 'B2')",0.64,0.3984947800636291,0.0583247712565148,3,39
random,4,"('A1', 'B3')",0.63,0.4163633584976196,0.0456406145924165,3,39
random,4,"('A1', 'B0')",0.7,0.5629680752754211,0.0187777483937226,3,40
random,4,"('A1', 'B2')",0.69,0.5808684825897217,0.0119096880922698,3,40
random,4,"('A1', 'B3')",0.69,0.5870609879493713,0.0105964402019594,3,40
random,4,"('A1', 'B0')",0.47,0.5234734416007996,0.0028594089566341,3,41
random,4,"('A1', 'B2')",0.39,0.5400128364562988,0.0225038511016642,3,41
random,4,"('A1', 'B3')",0.38,0.5257470011711121,0.0212421883503721,3,41
random,4,"('A1', 'B0')",0.27,0.4728743433952331,0.0411579992080469,3,42
random,4,"('A1', 'B2')",0.42,0.4790648818016052,0.0034886602622375,3,42
random,4,"('A1', 'B3')",0.41,0.4764667749404907,0.0044178321709898,3,42
random,4,"('A1', 'B0')",0.62,0.5609307289123535,0.0034891787868258,3,43
random,4,"('A1', 'B2')",0.66,0.5635656714439392,0.0092995797240582,3,43
random,4,"('A1', 'B3')",0.65,0.5658414959907532,0.0070826537970744,3,43
random,4,"('A1', 'B0')",0.68,0.6992860436439514,0.0003719514794363,3,44
random,4,"('A1', 'B2')",0.45,0.6555506587028503,0.0422510732931756,3,44
random,4,"('A1', 'B3')",0.51,0.6631463766098022,0.0234538126687113,3,44
random,4,"('A1', 'B0')",0.65,0.540227472782135,0.0120500077317969,3,45
random,4,"('A1', 'B2')",0.61,0.5233403444290161,0.0075098959036815,3,45
random,4,"('A1', 'B3')",0.61,0.5277020931243896,0.0067729454761066,3,45
random,4,"('A1', 'B0')",0.59,0.4863403439521789,0.0107453242919525,3,46
random,4,"('A1', 'B2')",0.47,0.4750796556472778,2.580290149492184e-05,3,46
random,4,"('A1', 'B3')",0.53,0.4882623553276062,0.001742030982799,3,46
random,4,"('A1', 'B0')",0.68,0.4814808368682861,0.039409858130516,3,47
random,4,"('A1', 'B2')",0.61,0.4838254451751709,0.0159200182852438,3,47
random,4,"('A1', 'B3')",0.66,0.4863146543502807,0.0301665992934624,3,47
random,4,"('A1', 'B0')",0.48,0.5402132272720337,0.0036256327385135,3,48
random,4,"('A1', 'B2')",0.44,0.5377413630485535,0.0095533740505891,3,48
random,4,"('A1', 'B3')",0.45,0.5459731221199036,0.0092108401694419,3,48
random,4,"('A1', 'B0')",0.53,0.4047102332115173,0.0156975256619123,3,49
random,4,"('A1', 'B2')",0.46,0.4175670742988586,0.0018005531835585,3,49
random,4,"('A1', 'B3')",0.48,0.4073594212532043,0.0052766536806694,3,49
random,4,"('A1', 'B0')",0.72,0.5272261500358582,0.0371617572299974,3,50
random,4,"('A1', 'B2')",0.75,0.5388845801353455,0.0445697205046293,3,50
random,4,"('A1', 'B3')",0.74,0.5291485786437988,0.0444583218879302,3,50
random,4,"('A2', 'B0')",0.53,0.5693992376327515,0.001552299926042,3,1
random,4,"('A2', 'B1')",0.53,0.656632661819458,0.0160358310394812,3,1
random,4,"('A2', 'B3')",0.52,0.6545994877815247,0.0181170221110488,3,1
random,4,"('A2', 'B0')",0.47,0.4896136820316314,0.0003846965228379,3,2
random,4,"('A2', 'B1')",0.4,0.4874218702316284,0.0076425833947956,3,2
random,4,"('A2', 'B3')",0.47,0.4824927747249603,0.0001560694203286,3,2
random,4,"('A2', 'B0')",0.7,0.5204683542251587,0.032231611834623,3,3
random,4,"('A2', 'B1')",0.74,0.5046749711036682,0.0553778692250593,3,3
random,4,"('A2', 'B3')",0.72,0.5081068873405457,0.0448986911925122,3,3
random,4,"('A2', 'B0')",0.59,0.4877884089946747,0.0104472093358398,3,4
random,4,"('A2', 'B1')",0.59,0.5236081480979919,0.0044078779989781,3,4
random,4,"('A2', 'B3')",0.6,0.5273001790046692,0.0052852639727531,3,4
random,4,"('A2', 'B0')",0.3,0.4907137155532837,0.0363717213001388,3,5
random,4,"('A2', 'B1')",0.36,0.4765995144844055,0.013595446777999,3,5
random,4,"('A2', 'B3')",0.35,0.4793612658977508,0.0167343371146686,3,5
random,4,"('A2', 'B0')",0.31,0.3784146904945373,0.0046805698754633,3,6
random,4,"('A2', 'B1')",0.31,0.3730654120445251,0.0039772461963457,3,6
random,4,"('A2', 'B3')",0.31,0.3833949565887451,0.0053868196526637,3,6
random,4,"('A2', 'B0')",0.48,0.3799669146537781,0.0100066181638845,3,7
random,4,"('A2', 'B1')",0.59,0.383686900138855,0.0425650951743147,3,7
random,4,"('A2', 'B3')",0.59,0.390145480632782,0.0399418289115017,3,7
random,4,"('A2', 'B0')",0.41,0.4080820381641388,3.6785776038199935e-06,3,8
random,4,"('A2', 'B1')",0.44,0.399834930896759,0.0016132327760681,3,8
random,4,"('A2', 'B3')",0.44,0.3997509777545929,0.0016199837917112,3,8
random,4,"('A2', 'B0')",0.32,0.3790624439716339,0.0034883722879023,3,9
random,4,"('A2', 'B1')",0.32,0.3738244771957397,0.0028970743453947,3,9
random,4,"('A2', 'B3')",0.32,0.3763342201709747,0.0031735443622718,3,9
random,4,"('A2', 'B0')",0.35,0.5668379068374634,0.0470186778416524,3,10
random,4,"('A2', 'B1')",0.42,0.5399027466773987,0.0143766686607844,3,10
random,4,"('A2', 'B3')",0.44,0.5417550206184387,0.0103540842210588,3,10
random,4,"('A2', 'B0')",0.5,0.4342764616012573,0.004319583499651,3,11
random,4,"('A2', 'B1')",0.41,0.4335660338401794,0.0005553579509564,3,11
random,4,"('A2', 'B3')",0.48,0.4339692294597626,0.0021188318365279,3,11
random,4,"('A2', 'B0')",0.36,0.40477055311203,0.0020044024259571,3,12
random,4,"('A2', 'B1')",0.39,0.3955082297325134,3.03405947861448e-05,3,12
random,4,"('A2', 'B3')",0.37,0.3967346251010895,0.0007147401792958,3,12
random,4,"('A2', 'B0')",0.49,0.4677386581897735,0.0004955673391917,3,13
random,4,"('A2', 'B1')",0.49,0.4615417122840881,0.0008098741397216,3,13
random,4,"('A2', 'B3')",0.49,0.461411565542221,0.0008172985847467,3,13
random,4,"('A2', 'B0')",0.4,0.4595538675785064,0.0035466631435582,3,14
random,4,"('A2', 'B1')",0.44,0.4906244277954101,0.0025628326896126,3,14
random,4,"('A2', 'B3')",0.43,0.5074673295021057,0.0060011871401878,3,14
random,4,"('A2', 'B0')",0.36,0.4866410493850708,0.0160379553893519,3,15
random,4,"('A2', 'B1')",0.36,0.457244873046875,0.0094565653339028,3,15
random,4,"('A2', 'B3')",0.45,0.4453836381435394,2.1310796789784194e-05,3,15
random,4,"('A2', 'B0')",0.72,0.5570986270904541,0.0265368572958149,3,16
random,4,"('A2', 'B1')",0.7,0.5667001008987427,0.0177688631004053,3,16
random,4,"('A2', 'B3')",0.71,0.563313901424408,0.0215168115153282,3,16
random,4,"('A2', 'B0')",0.36,0.4770186841487884,0.0136933724399139,3,17
random,4,"('A2', 'B1')",0.42,0.4769137501716614,0.0032391749586022,3,17
random,4,"('A2', 'B3')",0.4,0.4637862741947174,0.0040686887756436,3,17
random,4,"('A2', 'B0')",0.33,0.4510240852832794,0.0146468292186544,3,18
random,4,"('A2', 'B1')",0.3,0.4430023431777954,0.0204496701543399,3,18
random,4,"('A2', 'B3')",0.32,0.4385705888271332,0.014058984534813,3,18
random,4,"('A2', 'B0')",0.34,0.38326096534729,0.0018715111227794,3,19
random,4,"('A2', 'B1')",0.39,0.3935828804969787,1.2837032655630667e-05,3,19
random,4,"('A2', 'B3')",0.39,0.4021643996238708,0.0001479726182092,3,19
random,4,"('A2', 'B0')",0.65,0.6237607002258301,0.0006885008526387,3,20
random,4,"('A2', 'B1')",0.59,0.6207475662231445,0.0009454128286466,3,20
random,4,"('A2', 'B3')",0.64,0.6054844856262207,0.0011913207324865,3,20
random,4,"('A2', 'B0')",0.4,0.4352678060531616,0.0012438181438034,3,21
random,4,"('A2', 'B1')",0.3,0.4244143366813659,0.0154789271718642,3,21
random,4,"('A2', 'B3')",0.34,0.4334903061389923,0.0087404373419624,3,21
random,4,"('A2', 'B0')",0.7,0.5698540210723877,0.0169379758310264,3,22
random,4,"('A2', 'B1')",0.7,0.5788667798042297,0.0146732570349969,3,22
random,4,"('A2', 'B3')",0.66,0.5704135894775391,0.0080257249502989,3,22
random,4,"('A2', 'B0')",0.31,0.3149437308311462,2.444047453082592e-05,3,23
random,4,"('A2', 'B1')",0.3,0.3226452171802521,0.0005128058611407,3,23
random,4,"('A2', 'B3')",0.31,0.3349035978317261,0.0006201891849643,3,23
random,4,"('A2', 'B0')",0.52,0.5839614868164062,0.0040910717957653,3,24
random,4,"('A2', 'B1')",0.56,0.5662186145782471,3.867116727278632e-05,3,24
random,4,"('A2', 'B3')",0.52,0.5721290707588196,0.002717440018178,3,24
random,4,"('A2', 'B0')",0.55,0.590749979019165,0.0016605607900623,3,25
random,4,"('A2', 'B1')",0.51,0.596402645111084,0.0074654170821919,3,25
random,4,"('A2', 'B3')",0.53,0.5903790593147278,0.0036456308037314,3,25
random,4,"('A2', 'B0')",0.45,0.4337073266506195,0.0002654512048696,3,26
random,4,"('A2', 'B1')",0.36,0.4477283954620361,0.0076962713703434,3,26
random,4,"('A2', 'B3')",0.38,0.4425304532051086,0.0039100575780362,3,26
random,4,"('A2', 'B0')",0.58,0.4548844695091247,0.0156538959700131,3,27
random,4,"('A2', 'B1')",0.62,0.4475150108337402,0.0297510714876847,3,27
random,4,"('A2', 'B3')",0.59,0.4445772171020508,0.021147785785784,3,27
random,4,"('A2', 'B0')",0.69,0.570173442363739,0.0143584039149561,3,28
random,4,"('A2', 'B1')",0.69,0.5662952661514282,0.0153028611765459,3,28
random,4,"('A2', 'B3')",0.69,0.5749436616897583,0.0132379609853607,3,28
random,4,"('A2', 'B0')",0.58,0.6377280950546265,0.0033325329586359,3,29
random,4,"('A2', 'B1')",0.57,0.6514262557029724,0.0066302351178058,3,29
random,4,"('A2', 'B3')",0.57,0.6446929574012756,0.0055790378853487,3,29
random,4,"('A2', 'B0')",0.58,0.4974049031734466,0.0068219500197877,3,30
random,4,"('A2', 'B1')",0.57,0.4836937189102173,0.0074487741555485,3,30
random,4,"('A2', 'B3')",0.57,0.4823193848133087,0.0076878902795166,3,30
random,4,"('A2', 'B0')",0.6,0.4702541828155517,0.0168339770768602,3,31
random,4,"('A2', 'B1')",0.62,0.4986476898193359,0.0147263831861841,3,31
random,4,"('A2', 'B3')",0.62,0.4869237244129181,0.0177092951241289,3,31
random,4,"('A2', 'B0')",0.55,0.5024304389953613,0.002262863134174,3,32
random,4,"('A2', 'B1')",0.58,0.4923248291015625,0.0076869355920702,3,32
random,4,"('A2', 'B3')",0.59,0.4944556057453155,0.0091287312734945,3,32
random,4,"('A2', 'B0')",0.18,0.2928516268730163,0.0127354896878865,3,33
random,4,"('A2', 'B1')",0.18,0.2696420550346374,0.0080356980308329,3,33
random,4,"('A2', 'B3')",0.18,0.2796856462955475,0.009937228077361,3,33
random,4,"('A2', 'B0')",0.67,0.4928614795207977,0.0313780554375607,3,34
random,4,"('A2', 'B1')",0.6,0.4851446151733398,0.0131917594236801,3,34
random,4,"('A2', 'B3')",0.58,0.4814881086349487,0.0097045927403196,3,34
random,4,"('A2', 'B0')",0.35,0.4261441230773926,0.0057979274792251,3,35
random,4,"('A2', 'B1')",0.35,0.4086061120033264,0.0034346763641464,3,35
random,4,"('A2', 'B3')",0.35,0.4026343524456024,0.0027703750573678,3,35
random,4,"('A2', 'B0')",0.69,0.5355932116508484,0.0238414562882996,3,36
random,4,"('A2', 'B1')",0.69,0.5309098362922668,0.0253096801885533,3,36
random,4,"('A2', 'B3')",0.6,0.5265239477157593,0.0053987302592764,3,36
random,4,"('A2', 'B0')",0.5,0.4043050110340118,0.0091575309132005,3,37
random,4,"('A2', 'B1')",0.59,0.4090819954872131,0.0327313243568887,3,37
random,4,"('A2', 'B3')",0.54,0.4167844355106354,0.0151820753324327,3,37
random,4,"('A2', 'B0')",0.61,0.4626936614513397,0.0216991573766125,3,38
random,4,"('A2', 'B1')",0.6,0.4921566843986511,0.0116301807198921,3,38
random,4,"('A2', 'B3')",0.61,0.4846476018428802,0.015713223723741,3,38
random,4,"('A2', 'B0')",0.6,0.4516018331050873,0.0220220159377703,3,39
random,4,"('A2', 'B1')",0.67,0.4551817178726196,0.0461468943361588,3,39
random,4,"('A2', 'B3')",0.63,0.4537575840950012,0.0310613891640305,3,39
random,4,"('A2', 'B0')",0.71,0.5746077299118042,0.0183310667996349,3,40
random,4,"('A2', 'B1')",0.68,0.5815435647964478,0.0096936696329912,3,40
random,4,"('A2', 'B3')",0.69,0.5849777460098267,0.0110296738331764,3,40
random,4,"('A2', 'B0')",0.48,0.5015313625335693,0.0004635995725519,3,41
random,4,"('A2', 'B1')",0.36,0.5615507364273071,0.0406226993543898,3,41
random,4,"('A2', 'B3')",0.39,0.5532646179199219,0.026655335464538,3,41
random,4,"('A2', 'B0')",0.27,0.4702463746070862,0.0400986105432814,3,42
random,4,"('A2', 'B1')",0.4,0.4689200520515442,0.0047499735747875,3,42
random,4,"('A2', 'B3')",0.4,0.4638998806476593,0.0040831947467851,3,42
random,4,"('A2', 'B0')",0.64,0.583193302154541,0.0032270009201052,3,43
random,4,"('A2', 'B1')",0.68,0.5757888555526733,0.0108599626270215,3,43
random,4,"('A2', 'B3')",0.67,0.5827175974845886,0.0076182177888622,3,43
random,4,"('A2', 'B0')",0.64,0.6811904907226562,0.0016966565259732,3,44
random,4,"('A2', 'B1')",0.51,0.6891193389892578,0.0320837375999486,3,44
random,4,"('A2', 'B3')",0.48,0.6923553347587585,0.0450947882005044,3,44
random,4,"('A2', 'B0')",0.67,0.5400922298431396,0.0168760287471276,3,45
random,4,"('A2', 'B1')",0.58,0.5432729721069336,0.001348874577858,3,45
random,4,"('A2', 'B3')",0.62,0.5414049625396729,0.0061771799133902,3,45
random,4,"('A2', 'B0')",0.59,0.5019684433937073,0.0077495549585269,3,46
random,4,"('A2', 'B1')",0.47,0.5100847482681274,0.0016067870437191,3,46
random,4,"('A2', 'B3')",0.54,0.499534398317337,0.0016374649195399,3,46
random,4,"('A2', 'B0')",0.66,0.4888594150543213,0.029289099815549,3,47
random,4,"('A2', 'B1')",0.65,0.4923027753829956,0.0248684146519059,3,47
random,4,"('A2', 'B3')",0.64,0.4936438798904419,0.0214201138935234,3,47
random,4,"('A2', 'B0')",0.46,0.5445125699043274,0.0071423744718338,3,48
random,4,"('A2', 'B1')",0.41,0.5709744691848755,0.0259127797293524,3,48
random,4,"('A2', 'B3')",0.43,0.5660976767539978,0.0185225776178356,3,48
random,4,"('A2', 'B0')",0.5,0.4026126861572265,0.0094842888975108,3,49
random,4,"('A2', 'B1')",0.47,0.4119865894317627,0.0033655558057588,3,49
random,4,"('A2', 'B3')",0.45,0.4133606851100921,0.0013424393956018,3,49
random,4,"('A2', 'B0')",0.72,0.4841470122337341,0.0556266318382743,3,50
random,4,"('A2', 'B1')",0.63,0.5383113622665405,0.0084068062894175,3,50
random,4,"('A2', 'B3')",0.74,0.5377628803253174,0.0408998525743119,3,50
